Country,WEO_Country_Code,ISO,Date,Gross_domestic_product__constant,Gross_domestic_product__current,Gross_domestic_product_per_capit,Inflation__average_consumer_pric,Inflation__end_of_period_consume,Unemployment_rate,General_government_net_lending_b,Current_account_balance
Belarus,913,BLR,2009 ,0.164,138.451,0.458,12.95,10.113,0.901,-7.232,-12.059
Belarus,913,BLR,2010 ,7.75,150.919,7.909,7.743,9.927,0.827,-4.187,-14.471
Belarus,913,BLR,2011 ,5.55,162.623,5.761,53.228,108.686,0.668,-2.806,-8.233
Belarus,913,BLR,2012 ,1.708,168.573,1.88,59.218,21.778,0.614,0.36,-2.836
Belarus,913,BLR,2013 ,0.999,173.244,1.009,18.303,16.466,0.508,-0.982,-10.023
Belarus,913,BLR,2014 ,1.651,179.363,1.608,18.107,16.22,0.488,0.092,-6.64
Belarus,913,BLR,2015 ,-3.83,174.29,-3.961,13.523,11.97,0.912,-2.964,-3.251
Belarus,913,BLR,2016 ,-2.526,171.646,-2.701,11.829,10.576,1.017,-1.659,-3.379
Belarus,913,BLR,2017 ,2.532,179.307,2.457,6.032,4.59,0.768,-0.337,-1.74
Belarus,913,BLR,2018 ,3.149,189.46,3.29,4.867,5.642,0.428,1.813,0.04
Belarus,913,BLR,2019 ,1.222,195.119,1.404,5.6,4.73,0.308,0.626,-1.848
Belarus,913,BLR,2020 ,-5.992,184.593,-5.519,5.608,6.532,2.322,-4.632,-2.932
Belarus,913,BLR,2021 ,3.487,194.755,4.007,5.593,4.941,1.829,-2.999,-2.508
Belgium,124,BEL,1980 ,4.444,105.354,3.842,6.656,8.755,8.3,-9.737,-3.999
Belgium,124,BEL,1981 ,-0.279,114.999,-0.363,7.626,8.145,10,-16.028,-4.094
Belgium,124,BEL,1982 ,0.595,122.831,0.685,8.723,8.097,11.5,-12.765,-2.898
Belgium,124,BEL,1983 ,0.312,128.039,0.277,7.663,7.159,10.742,-15.028,-0.584
Belgium,124,BEL,1984 ,2.466,135.932,2.518,6.348,5.348,10.825,-11.21,-0.067
Belgium,124,BEL,1985 ,1.652,142.547,1.603,4.868,4.023,10.117,-10.395,0.799
Belgium,124,BEL,1986 ,1.823,148.068,1.811,1.296,0.587,10.05,-10.282,2.622
Belgium,124,BEL,1987 ,2.307,155.23,2.246,1.554,1.448,9.808,-8.137,1.926
Belgium,124,BEL,1988 ,4.723,168.294,4.607,1.162,1.923,8.833,-7.505,2.277
Belgium,124,BEL,1989 ,3.469,180.96,2.928,3.105,3.601,7.367,-7.818,2.255
Belgium,124,BEL,1990 ,3.137,193.622,2.928,3.453,3.495,6.558,-6.993,1.817
Belgium,124,BEL,1991 ,1.833,203.84,1.433,3.167,2.785,6.45,-7.672,2.319
Belgium,124,BEL,1992 ,1.531,211.677,1.176,2.257,2.184,7.092,-8.42,2.914
Belgium,124,BEL,1993 ,-0.962,214.608,-1.418,2.485,2.464,8.625,-7.709,5.144
Belgium,124,BEL,1994 ,3.227,226.263,2.897,2.396,1.988,9.75,-5.288,5.28
Belgium,124,BEL,1995 ,2.385,236.517,2.082,1.267,1.227,9.683,-4.509,5.339
Belgium,124,BEL,1996 ,1.321,244.03,1.197,1.765,2.14,9.55,-4.003,4.954
Belgium,124,BEL,1997 ,3.794,257.656,3.517,1.503,0.884,9.217,-2.151,5.471
Belgium,124,BEL,1998 ,1.962,265.667,1.741,0.907,0.692,9.342,-1.025,5.12
Belgium,124,BEL,1999 ,3.543,279.051,3.325,1.135,2.051,8.425,-0.648,7.764
Belgium,124,BEL,2000 ,3.717,295.892,3.46,2.679,2.964,6.858,-0.079,3.965
Belgium,124,BEL,2001 ,1.1,305.707,0.86,2.435,1.925,6.567,0.233,3.335
Belgium,124,BEL,2002 ,1.707,315.844,1.25,1.548,1.333,7.525,-0.044,4.501
Belgium,124,BEL,2003 ,1.038,325.048,0.588,1.517,1.634,8.175,-1.864,3.398
Belgium,124,BEL,2004 ,3.571,345.719,3.167,1.857,2.01,8.383,-0.239,3.098
Belgium,124,BEL,2005 ,2.322,364.764,1.837,2.537,2.759,8.475,-2.715,1.995
Belgium,124,BEL,2006 ,2.552,385.394,1.913,2.328,2.073,8.267,0.239,1.85
Belgium,124,BEL,2007 ,3.677,410.3,2.961,1.816,3.111,7.492,0.067,1.496
Belgium,124,BEL,2008 ,0.447,420.149,-0.328,4.489,2.699,6.967,-1.095,-1.006
Belgium,124,BEL,2009 ,-2.021,414.798,-2.806,-0.006,0.333,7.908,-5.431,1.657
Belgium,124,BEL,2010 ,2.864,431.65,2.04,2.334,3.382,8.325,-4.088,1.624
Belgium,124,BEL,2011 ,1.695,448.135,0.209,3.353,3.185,7.15,-4.33,-1.94
Belgium,124,BEL,2012 ,0.739,460.107,0.055,2.626,2.082,7.55,-4.319,-0.081
Belgium,124,BEL,2013 ,0.459,470.329,-0.101,1.248,1.167,8.45,-3.129,0.955
Belgium,124,BEL,2014 ,1.579,486.596,1.189,0.49,-0.391,8.55,-3.056,0.772
Belgium,124,BEL,2015 ,2.033,501.655,1.52,0.62,1.45,8.492,-2.414,1.383
Belgium,124,BEL,2016 ,1.511,514.508,0.848,1.77,2.204,7.842,-2.365,0.551
Belgium,124,BEL,2017 ,1.965,534.496,1.6,2.224,2.059,7.108,-0.708,1.226
Belgium,124,BEL,2018 ,1.458,555.502,1.041,2.311,2.198,5.958,-0.74,-1.385
Belgium,124,BEL,2019 ,1.365,572.902,0.861,1.249,0.922,5.358,-1.658,-1.227
Belgium,124,BEL,2020 ,-6.924,536.621,-7.404,0.253,-0.167,7.3,-8.875,-0.702
Belgium,124,BEL,2021 ,4.564,572.053,4.024,1.09,1.423,6.8,-6.049,-1.078
Belize,339,BLZ,1980 ,5.013,0.207,-1.988,7.051,n/a,n/a,n/a,-2.148
Belize,339,BLZ,1981 ,0.214,0.227,0.014,11.224,n/a,n/a,n/a,-2.62
Belize,339,BLZ,1982 ,-7.551,0.223,-9.242,6.839,n/a,n/a,n/a,-9.707
Belize,339,BLZ,1983 ,6.076,0.246,3.178,4.996,n/a,n/a,n/a,-6.561
Belize,339,BLZ,1984 ,11.332,0.283,8.372,3.383,n/a,n/a,n/a,-2.513
Belize,339,BLZ,1985 ,-1.419,0.288,-4.088,4.153,n/a,n/a,n/a,4.326
Belize,339,BLZ,1986 ,7.275,0.315,4.264,0.794,n/a,n/a,n/a,5.244
Belize,339,BLZ,1987 ,21.997,0.394,18.869,2.021,n/a,n/a,n/a,3.527
Belize,339,BLZ,1988 ,10.861,0.452,8.693,5.321,n/a,n/a,n/a,-0.826
Belize,339,BLZ,1989 ,15.474,0.543,12.519,0,2.46,n/a,n/a,-5.246
Belize,339,BLZ,1990 ,11.209,0.626,8.09,2.047,4.384,15,n/a,3.726
Belize,339,BLZ,1991 ,11.465,0.722,8.593,3.225,3.121,14,n/a,-5.803
Belize,339,BLZ,1992 ,12.083,0.827,9.267,2.397,2.032,12,n/a,-5.521
Belize,339,BLZ,1993 ,6.276,0.9,3.165,1.473,2.29,10,n/a,-8.666
Belize,339,BLZ,1994 ,0.158,0.921,-2.69,2.569,1.842,9,n/a,-6.899
Belize,339,BLZ,1995 ,0.644,0.946,-1.913,2.89,3.937,12.5,n/a,-2.782
Belize,339,BLZ,1996 ,1.428,0.977,-1.085,6.425,6.354,13.8,-2.472,-1.036
Belize,339,BLZ,1997 ,3.545,1.029,-0.057,1.026,-0.536,12.7,-2.411,-4.879
Belize,339,BLZ,1998 ,3.741,1.08,0.043,-0.847,-0.852,14.3,-3.827,-6.015
Belize,339,BLZ,1999 ,8.779,1.191,6.74,-1.207,-1.042,12.8,-8.889,-8.459
Belize,339,BLZ,2000 ,13.023,1.377,9.972,0.614,0.995,11.4,-9.141,-18.122
Belize,339,BLZ,2001 ,5.017,1.477,1.952,1.149,0.898,9.066,-9.726,-20.684
Belize,339,BLZ,2002 ,5.11,1.577,1.982,2.195,3.237,10,-6.996,-17.04
Belize,339,BLZ,2003 ,9.341,1.757,5.946,2.621,2.348,12.9,-11.291,-17.407
Belize,339,BLZ,2004 ,4.645,1.888,1.349,3.067,3.042,11.6,-7.285,-13.167
Belize,339,BLZ,2005 ,1.387,1.974,-1.81,3.651,4.166,11,-4.631,-12.632
Belize,339,BLZ,2006 ,4.823,2.131,1.518,4.24,2.957,9.372,-1.732,-0.936
Belize,339,BLZ,2007 ,0.507,2.2,-2.784,2.318,4.08,8.54,-2.639,-3.522
Belize,339,BLZ,2008 ,3.49,2.321,0.084,6.394,4.397,8.2,0.988,-10.721
Belize,339,BLZ,2009 ,0.217,2.344,-0.015,-1.104,-0.399,13.054,-3.476,-6.288
Belize,339,BLZ,2010 ,3.004,2.442,2.765,0.918,0.017,13.513,-2.468,-3.321
Belize,339,BLZ,2011 ,1.921,2.541,-0.717,1.695,2.271,13.972,-1.37,-1.162
Belize,339,BLZ,2012 ,2.416,2.652,-0.167,1.208,0.807,14.431,-1.413,-1.249
Belize,339,BLZ,2013 ,1.301,2.734,-1.288,0.51,1.607,11.68,-0.732,-4.563
Belize,339,BLZ,2014 ,3.637,2.886,1.542,1.201,-0.173,11.056,-2.189,-8.022
Belize,339,BLZ,2015 ,2.849,2.999,0.221,-0.862,-0.585,10.114,-6.424,-10.068
Belize,339,BLZ,2016 ,0.085,3.033,-2.473,0.663,1.148,9.5,-6.021,-9.208
Belize,339,BLZ,2017 ,1.87,3.147,-0.733,1.148,1.033,9.3,-5.666,-7.126
Belize,339,BLZ,2018 ,2.08,3.291,-0.528,0.294,-0.108,9.377,-0.97,-8.111
Belize,339,BLZ,2019 ,0.297,3.358,-2.801,0.597,1.2,9.1,-1.843,-7.761
Belize,339,BLZ,2020 ,-11.997,2.974,-13.722,0.999,0.8,18.676,-5.188,-18.625
Belize,339,BLZ,2021 ,7.607,3.263,5.188,1.402,2,14.457,-4.257,-9.006
Benin,638,BEN,1980 ,9.255,3.693,6.728,9.596,n/a,Not available,n/a,-4.672
Benin,638,BEN,1981 ,1.929,4.12,-1.488,0.795,0.795,Not available,n/a,-16.923
Benin,638,BEN,1982 ,1.682,4.448,-1.349,4.059,4.059,Not available,n/a,-20.877
Benin,638,BEN,1983 ,-2,4.53,-5.087,-6.067,-6.067,Not available,n/a,-11.655
Benin,638,BEN,1984 ,0.4,4.712,-2.666,10.265,10.265,Not available,n/a,-3.66
Benin,638,BEN,1985 ,4.327,5.071,0.987,1.151,1.151,Not available,n/a,-3.047
Benin,638,BEN,1986 ,2.748,5.316,-0.44,0.414,0.414,Not available,n/a,-4.654
Benin,638,BEN,1987 ,-2.074,5.334,-5.021,-1.339,-1.339,Not available,n/a,-4.238
Benin,638,BEN,1988 ,3.428,5.711,0.181,3.445,3.445,Not available,n/a,-5.419
Benin,638,BEN,1989 ,-2.849,5.766,-5.638,-0.202,-0.202,Not available,0.886,-1.201
Benin,638,BEN,1990 ,8.976,6.519,5.636,1.112,1.112,Not available,-3.244,-1.488
Benin,638,BEN,1991 ,4.226,7.024,0.765,2.1,2.1,Not available,-3.078,-1.93
Benin,638,BEN,1992 ,2.958,7.397,-0.563,5.921,2.51,Not available,-2.711,-3.172
Benin,638,BEN,1993 ,5.836,8.014,2.195,0.445,2.888,Not available,-0.565,-3.063
Benin,638,BEN,1994 ,2.02,8.351,-1.416,38.535,54.008,Not available,-2.141,-1.812
Benin,638,BEN,1995 ,6.045,9.041,2.609,14.458,3.124,Not available,-2.615,-4.457
Benin,638,BEN,1996 ,4.324,9.605,1.094,4.917,6.914,Not available,-0.148,-2.858
Benin,638,BEN,1997 ,5.735,10.331,2.581,3.803,2.435,Not available,0.64,-5.131
Benin,638,BEN,1998 ,3.961,10.861,0.93,5.755,6.404,Not available,2.504,-3.971
Benin,638,BEN,1999 ,4.358,11.498,1.323,0.348,-3.259,Not available,1.944,-4.91
Benin,638,BEN,2000 ,5.858,12.443,2.746,4.107,9.077,Not available,-3.692,-5.991
Benin,638,BEN,2001 ,5.333,13.394,2.196,3.641,2.034,Not available,-3.269,-5.107
Benin,638,BEN,2002 ,4.643,14.238,1.507,2.61,1.709,Not available,-3.33,-7.866
Benin,638,BEN,2003 ,3.444,15.002,0.347,1.76,1.123,Not available,-1.072,-3.325
Benin,638,BEN,2004 ,4.43,16.088,1.338,1.187,2.751,Not available,-0.705,-2.531
Benin,638,BEN,2005 ,1.713,16.874,-1.246,4.676,3.208,Not available,-1.523,-2.509
Benin,638,BEN,2006 ,3.944,18.07,0.975,6.355,7.546,Not available,-0.147,-0.18
Benin,638,BEN,2007 ,5.986,19.666,3.004,1.194,0.28,Not available,0.222,-3.975
Benin,638,BEN,2008 ,4.897,21.03,1.976,6.767,7.389,Not available,-0.041,-2.421
Benin,638,BEN,2009 ,2.319,21.682,-0.515,0.398,-0.459,Not available,-2.241,-4.079
Benin,638,BEN,2010 ,2.114,22.398,-0.712,2.179,4.018,Not available,-0.276,-3.725
Benin,638,BEN,2011 ,2.964,23.544,0.117,2.736,1.827,Not available,-0.981,-3.257
Benin,638,BEN,2012 ,4.811,25.15,1.92,6.743,6.77,Not available,-0.216,-2.351
Benin,638,BEN,2013 ,7.191,27.432,4.242,0.969,-1.838,Not available,-1.365,-2.608
Benin,638,BEN,2014 ,6.358,29.716,3.439,-1.083,-0.761,Not available,-1.651,-2.411
Benin,638,BEN,2015 ,1.778,30.559,-1.005,0.21,2.285,Not available,-5.553,-5.964
Benin,638,BEN,2016 ,3.34,31.906,0.523,-0.794,-2.761,Not available,-4.289,-2.996
Benin,638,BEN,2017 ,5.672,34.351,2.803,1.769,2.957,Not available,-4.204,-4.18
Benin,638,BEN,2018 ,6.697,37.545,3.772,0.849,-0.133,Not available,-2.974,-4.64
Benin,638,BEN,2019 ,6.397,40.643,3.483,-0.933,0.274,Not available,-0.545,-5.057
Benin,638,BEN,2020 ,4.519,42.749,1.66,-0.801,-0.801,Not available,-2.808,-5.323
Benin,638,BEN,2021 ,5.974,46.186,3.077,0.6,0.6,Not available,-2.189,-3.677
Bhutan,514,BTN,1980 ,4.995,0.189,1.972,12.504,-11.508,n/a,n/a,11.757
Bhutan,514,BTN,1981 ,13.589,0.235,10.642,4.967,4.858,n/a,-2.896,3.641
Bhutan,514,BTN,1982 ,8.195,0.27,5.459,9.918,7.872,n/a,1.773,-50.791
Bhutan,514,BTN,1983 ,7.337,0.301,4.925,12.137,3.003,n/a,-0.297,-52.058
Bhutan,514,BTN,1984 ,7.616,0.336,5.02,13.046,15.142,n/a,2.943,-60.072
Bhutan,514,BTN,1985 ,4.349,0.361,1.457,8.001,14.803,n/a,-8.762,-48.069
Bhutan,514,BTN,1986 ,7.954,0.398,4.608,5.177,6.462,n/a,-2.833,-50.677
Bhutan,514,BTN,1987 ,20.229,0.49,16.149,7.044,8.861,n/a,0.235,-37.417
Bhutan,514,BTN,1988 ,15.079,0.584,11.518,8.183,8.8,n/a,2.232,-22.259
Bhutan,514,BTN,1989 ,6.194,0.645,3.589,8.864,9.036,n/a,-10.071,-27.936
Bhutan,514,BTN,1990 ,9.098,0.729,7.876,9.408,8.978,n/a,-7.118,-10.23
Bhutan,514,BTN,1991 ,4.896,0.791,5.092,10.345,11.427,n/a,0.028,-10.46
Bhutan,514,BTN,1992 ,2.083,0.826,3.436,8.144,14.695,n/a,-3.12,-30.391
Bhutan,514,BTN,1993 ,3.192,0.873,4.982,9.595,12.188,n/a,5.68,-16.524
Bhutan,514,BTN,1994 ,2.232,0.911,3.63,9.497,8.497,n/a,0.531,-13.916
Bhutan,514,BTN,1995 ,6.019,0.986,6.644,7.084,9.461,n/a,-0.268,15.827
Bhutan,514,BTN,1996 ,5.971,1.064,5.145,8.779,9.46,n/a,3.414,15.057
Bhutan,514,BTN,1997 ,5.544,1.142,3.924,8.551,6.964,n/a,-1.389,5.415
Bhutan,514,BTN,1998 ,6.009,1.225,3.428,7.591,8.982,n/a,1.922,10.457
Bhutan,514,BTN,1999 ,7.087,1.331,4.161,9.058,8.072,n/a,-0.666,2.32
Bhutan,514,BTN,2000 ,6.934,1.455,4.09,7.183,-7.322,n/a,-2.882,-9.385
Bhutan,514,BTN,2001 ,7.04,1.591,3.908,3.724,-8.838,n/a,-12.186,-8.892
Bhutan,514,BTN,2002 ,9.516,1.77,6.402,2.939,2.737,n/a,-3.959,-16.794
Bhutan,514,BTN,2003 ,9.32,1.971,7.387,2.472,2.971,1.8,-10.611,-24.06
Bhutan,514,BTN,2004 ,6.876,2.163,4.986,3.346,3.637,2.5,2.176,-18.727
Bhutan,514,BTN,2005 ,6.666,2.379,4.78,4.8,5.4,3.1,-6.916,-31.014
Bhutan,514,BTN,2006 ,7.137,2.626,5.243,4.9,3.1,3.2,0.252,-4.616
Bhutan,514,BTN,2007 ,12.861,3.044,11.486,5.2,4.3,3.7,2.065,8.35
Bhutan,514,BTN,2008 ,10.964,3.443,9.612,6.3,6,3.85,-2.705,-8.819
Bhutan,514,BTN,2009 ,5.801,3.671,4.512,7.1,7.2,4,4.512,-6.418
Bhutan,514,BTN,2010 ,9.484,4.065,8.151,4.8,5.7,3.3,7.905,-22.777
Bhutan,514,BTN,2011 ,9.866,4.56,8.528,8.6,9.6,3.1,-1.757,-30.485
Bhutan,514,BTN,2012 ,6.495,4.949,5.198,10.1,9.5,2.1,-2.467,-21.926
Bhutan,514,BTN,2013 ,3.582,5.216,2.321,6.6,12.9,2.9,-5.928,-26.011
Bhutan,514,BTN,2014 ,3.968,5.524,2.702,8.7,8.1,2.6,2.927,-27.525
Bhutan,514,BTN,2015 ,6.221,5.929,4.928,5.5,4.8,2.5,-0.2,-27.892
Bhutan,514,BTN,2016 ,7.408,6.434,6.101,3.2,3.6,2.1,-1.935,-31.68
Bhutan,514,BTN,2017 ,6.322,6.969,5.027,5.4,4.9,3.138,-4.786,-23.642
Bhutan,514,BTN,2018 ,3.734,7.406,2.471,2.7,2.5,n/a,-3.287,-19.502
Bhutan,514,BTN,2019 ,5.335,7.937,4.052,2.6,2.7,n/a,0.642,-23.073
Bhutan,514,BTN,2020 ,2.671,8.2,1.421,3.072,3.444,n/a,-5.529,-21.254
Bhutan,514,BTN,2021 ,2.866,8.6,1.614,3.482,3.521,n/a,-5.858,-20.167
Bolivia,218,BOL,1980 ,0.61,10.819,-1.373,47.059,23.93,n/a,n/a,-0.2
Bolivia,218,BOL,1981 ,0.3,11.879,-7.352,32.134,25.127,n/a,-9.648,-8.102
Bolivia,218,BOL,1982 ,-3.939,12.116,-5.903,123.555,296.791,n/a,-15.899,-3.4
Bolivia,218,BOL,1983 ,-4.042,12.081,-6.004,275.579,328.437,n/a,-19.799,-2.8
Bolivia,218,BOL,1984 ,-0.201,12.492,-2.241,"1,281.35","2,177.30",n/a,-25.4,-2
Bolivia,218,BOL,1985 ,-1.676,12.671,-3.687,"11,749.63","8,170.53",n/a,-9.8,-7.3
Bolivia,218,BOL,1986 ,-2.574,12.594,-4.566,273.35,64.647,n/a,-2.7,-7.6
Bolivia,218,BOL,1987 ,2.463,13.223,0.368,14.579,10.662,n/a,-7.7,-9.27
Bolivia,218,BOL,1988 ,2.91,14.088,0.805,16.002,21.505,n/a,-6.5,-2.9
Bolivia,218,BOL,1989 ,3.79,15.195,1.668,15.174,16.563,n/a,-5.5,0.7
Bolivia,218,BOL,1990 ,4.636,16.494,2.496,17.12,18.01,n/a,-4.4,-4.021
Bolivia,218,BOL,1991 ,5.267,17.95,3.114,21.444,15.436,n/a,-4.2,-4.781
Bolivia,218,BOL,1992 ,1.646,18.661,-0.432,12.958,10.462,n/a,-4.4,-7.197
Bolivia,218,BOL,1993 ,4.269,19.919,1.372,8.526,9.308,n/a,-6.1,-7.308
Bolivia,218,BOL,1994 ,4.667,21.294,1.759,7.875,8.523,n/a,-3,-3.989
Bolivia,218,BOL,1995 ,4.678,22.758,2.633,10.192,12.574,n/a,-1.817,-5.005
Bolivia,218,BOL,1996 ,4.361,24.185,2.323,12.43,7.949,n/a,-1.9,-4.511
Bolivia,218,BOL,1997 ,4.954,25.821,2.908,4.709,6.731,n/a,-3.281,-6.986
Bolivia,218,BOL,1998 ,5.029,27.425,2.996,7.674,4.395,n/a,-5.1,-7.856
Bolivia,218,BOL,1999 ,0.427,27.94,-1.493,2.161,3.133,n/a,-3.837,-5.907
Bolivia,218,BOL,2000 ,2.508,29.28,0.58,4.601,3.412,7.462,-3.728,-5.325
Bolivia,218,BOL,2001 ,1.684,30.426,-0.194,1.596,0.924,8.498,-6.82,-3.359
Bolivia,218,BOL,2002 ,2.486,31.676,0.627,0.923,2.448,8.69,-8.788,-4.42
Bolivia,218,BOL,2003 ,2.711,33.139,0.88,3.338,3.939,8.708,-7.875,1.042
Bolivia,218,BOL,2004 ,4.173,35.451,2.346,4.437,4.621,8.427,-5.543,3.694
Bolivia,218,BOL,2005 ,4.421,38.172,2.617,5.4,4.908,8.146,-2.245,6.502
Bolivia,218,BOL,2006 ,4.797,41.214,3.014,4.3,2.99,7.992,4.47,11.436
Bolivia,218,BOL,2007 ,4.564,44.253,2.813,6.656,11.726,7.668,1.741,12.04
Bolivia,218,BOL,2008 ,6.148,47.887,4.397,14.007,11.848,4.43,3.569,11.867
Bolivia,218,BOL,2009 ,3.357,49.872,1.674,3.345,0.264,4.913,0.014,4.658
Bolivia,218,BOL,2010 ,4.127,52.535,2.453,2.502,7.182,4.375,1.666,4.416
Bolivia,218,BOL,2011 ,5.204,56.424,3.534,9.884,6.904,3.837,0.831,2.226
Bolivia,218,BOL,2012 ,5.122,60.452,3.474,4.517,4.54,3.229,1.757,7.221
Bolivia,218,BOL,2013 ,6.796,65.693,3.406,5.737,6.48,4,0.656,3.413
Bolivia,218,BOL,2014 ,5.461,70.562,3.908,5.765,5.194,4,-3.364,1.716
Bolivia,218,BOL,2015 ,4.857,74.76,3.281,4.061,2.953,4,-6.904,-5.825
Bolivia,218,BOL,2016 ,4.264,78.754,2.847,3.625,4.003,3.463,-7.243,-5.579
Bolivia,218,BOL,2017 ,4.195,83.604,2.625,2.822,2.715,3.63,-7.824,-4.813
Bolivia,218,BOL,2018 ,4.224,89.258,2.701,2.272,1.507,3.493,-8.144,-4.635
Bolivia,218,BOL,2019 ,2.8,93.357,1.299,1.839,1.469,4,-7.034,-3.22
Bolivia,218,BOL,2020 ,-2.9,91.225,-4.318,2.262,4.106,8,-7.323,-4.624
Bolivia,218,BOL,2021 ,2.9,95.701,1.397,4.352,3.763,4,-6.929,-4.878
Bosnia and,963,BIH,1980 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Bosnia and,963,BIH,1981 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Bosnia and,963,BIH,1982 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Bosnia and,963,BIH,1983 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Bosnia and,963,BIH,1984 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Bosnia and,963,BIH,1985 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Bosnia and,963,BIH,1986 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Bosnia and,963,BIH,1987 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Bosnia and,963,BIH,1988 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Bosnia and,963,BIH,1989 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Bosnia and,963,BIH,1990 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Bosnia and,963,BIH,1991 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Bosnia and,963,BIH,1992 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Bosnia and,963,BIH,1993 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Bosnia and,963,BIH,1994 ,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Bosnia and,963,BIH,1995 ,n/a,n/a,n/a,n/a,n/a,70,n/a,n/a
Bosnia and,963,BIH,1996 ,n/a,11.311,n/a,n/a,n/a,50,n/a,n/a
Bosnia and,963,BIH,1997 ,22.853,14.135,23.768,5.732,5.732,32.23,n/a,n/a
Bosnia and,963,BIH,1998 ,13.814,16.269,13.873,-0.279,-0.279,29.272,-0.978,-6.535
Bosnia and,963,BIH,1999 ,10.75,18.278,10.495,2.841,2.841,31.096,-2.782,-8.694
Bosnia and,963,BIH,2000 ,4.442,19.516,4.231,4.973,7,31.096,-4.637,-7.125
Bosnia and,963,BIH,2001 ,2.362,20.415,2.238,3.212,3,31.096,-3.453,-12.844
Bosnia and,963,BIH,2002 ,5.053,21.786,4.927,0.313,-0.4,31.096,-2.995,-17.742
Bosnia and,963,BIH,2003 ,3.858,23.047,3.764,0.547,0.5,31.096,-0.444,-19.241
Bosnia and,963,BIH,2004 ,6.257,25.148,6.2,0.282,0.6,31.096,-0.184,-16.141
Bosnia and,963,BIH,2005 ,4.236,27.03,4.229,3.582,4.3,31.096,0.76,-16.867
Bosnia and,963,BIH,2006 ,5.691,29.433,5.749,6.125,4.548,31.096,2.149,-8.01
Bosnia and,963,BIH,2007 ,5.979,32.031,6.133,6.125,4.944,29.013,0.174,-9.464
Bosnia and,963,BIH,2008 ,5.594,34.48,5.885,1.501,3.809,23.408,-3.905,-14.126
Bosnia and,963,BIH,2009 ,-0.816,34.46,-0.365,7.427,-0.025,24.068,-5.346,-6.428
Bosnia and,963,BIH,2010 ,0.767,35.129,1.43,-0.381,3.076,27.202,-4.061,-6.051
Bosnia and,963,BIH,2011 ,0.908,36.188,1.817,3.989,3.047,27.6,-2.73,-9.486
Bosnia and,963,BIH,2012 ,-0.707,36.622,0.4,2.053,1.803,28,-2.685,-8.657
Bosnia and,963,BIH,2013 ,2.351,38.14,3.577,-0.093,-1.418,27.5,-1.804,-5.328
Bosnia and,963,BIH,2014 ,1.15,39.293,2.256,-0.897,-0.435,27.5,-2.872,-7.275
Bosnia and,963,BIH,2015 ,3.074,40.922,3.95,-1.023,-1.298,27.7,-0.197,-5.076
Bosnia and,963,BIH,2016 ,3.215,42.675,3.777,-1.584,-0.534,25.4,0.346,-4.714
Bosnia and,963,BIH,2017 ,3.114,44.833,3.402,0.81,0.716,20.5,1.814,-4.352
Bosnia and,963,BIH,2018 ,3.624,47.59,3.726,1.417,1.582,18.4,1.658,-3.711
Bosnia and,963,BIH,2019 ,2.7,49.727,2.752,0.684,0.752,15.7,2.216,-3.563
Bosnia and,963,BIH,2020 ,-5,47.54,-4.903,-0.64,-0.64,18,-4.424,-7.48
Bosnia and,963,BIH,2021 ,3.5,50.164,3.682,1.373,1.235,16.5,0.951,-5.549
Botswana,616,BWA,1980 ,12.02,1.801,6.924,12.127,n/a,Not available,n/a,-12.85
Botswana,616,BWA,1981 ,8.154,2.132,6.192,16.3,14.6,Not available,n/a,-29.265
Botswana,616,BWA,1982 ,15.874,2.624,11.747,11.2,12.7,Not available,n/a,-13.21
Botswana,616,BWA,1983 ,10.793,3.021,6.846,10.5,8.3,Not available,n/a,-6.527
Botswana,616,BWA,1984 ,6.517,3.334,2.722,8.6,6.5,Not available,n/a,-4.892
Botswana,616,BWA,1985 ,7.695,3.704,3.863,8.1,10.4,Not available,n/a,7.327
Botswana,616,BWA,1986 ,8.616,4.104,4.759,10,10.8,Not available,n/a,7.166
Botswana,616,BWA,1987 ,14.89,4.831,10.823,9.8,8.1,Not available,n/a,26.454
Botswana,616,BWA,1988 ,23.42,6.173,19.069,8.4,10.4,Not available,n/a,6.287
Botswana,616,BWA,1989 ,4.665,6.715,0.994,11.6,11.3,Not available,n/a,14.283
Botswana,616,BWA,1990 ,8.787,7.578,4.872,11.4,12,Not available,n/a,-0.507
Botswana,616,BWA,1991 ,6.237,8.323,3.163,12.6,12.6,Not available,n/a,7.959
